ID;Latitud;Longitud;Elevation;Slope;SLOPECLASS;Aspect;Hillshade;Rougness;CWD;PT10;avg percipitation;Prec_Jan;bd_avg;ph_avg;cat_avg;clay_avg;slit_avg;sand_avg;gridsoc_g_kg_avg;grid_soc_t_ha_avg;BD_1;BD_2;BD_3;BD_4;pH_1;pH_2;pH_3;pH_4;CAT_1;CAT_2;CAT_3;CAT_4;clay_1;clay_2;clay_3;clay_4;Silt_1;Silt_2;Silt_3;Silt_4;Sand_1;Sand_2;Sand_3;Sand_4;CVOL_1;CVOL_2;CVOL_3;WatCap_1;WatCap_2;WatCap_3;WatCap_4;WCat1h_1;WCat1h_2;WCat1h_3;WCat1h_4;WCat2h_1;WCat2h_2;WCat2h_3;WCat2h_4;WCat3h_1;WCat3h_2;WCat3h_3;WCat3h_4;SatWat_1;SatWat_2;SatWat_3;SatWat_4;GRIDSOC_gKg_1;GRIDSOC_gKg_2;GRIDSOC_gKg_3;GRIDSOC_gKg_4;GRIDSOC_gKg_5;GRIDSOC_gKg_6;GRIDSOC_gKg_7;GRIDSOC_tonha_1;GRIDSOC_tonha_2;GRIDSOC_tonha_3;GRIDSOC_tonha_4;GRIDSOC_tonha_5;GRIDSOC_tonha_6;GRIDSOC_tonha_200to250;GRIDSOC_tonha_100to250;GRIDSOC_tonha_30to250;GRIDSOC_gm3_1;GRIDSOC_gm3_2;GRIDSOC_gm3_3;GRIDSOC_gm3_4;GRIDSOC_gm3_5;GRIDSOC_gm3_6;GRIDSOC_gm3_7;Ecoregion;Prec_Dec;Prec_Nov;Prec_Oct;Prec_Sept;Prec_Aug;Prec_July;Prec_June;Prec_May;Prec_April;Prec_March;Prec_Febr
452.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
453.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
454.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
455.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
456.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
457.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
458.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
459.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
460.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
461.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
462.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
463.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
464.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
465.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
466.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
467.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
468.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
469.00;7.20;38.40;1845.00;89.97;5.00;65.99;0.00;58.47;-484.50;33.93;34.00;34.00;1232.67;65.75;36.75;37.25;26.50;36.25;49.50;30.00;1266.00;1209.00;1223.00;1294.00;66.00;66.00;65.00;66.00;36.00;37.00;37.00;37.00;34.00;37.00;39.00;39.00;26.00;27.00;26.00;27.00;40.00;36.00;35.00;34.00;15.00;15.00;17.00;29.00;29.00;29.00;29.00;12.00;14.00;14.00;12.00;10.00;11.00;10.00;10.00;8.00;9.00;9.00;8.00;48.00;50.00;50.00;48.00;135.00;26.00;22.00;15.00;10.00;8.00;7.00;26.00;24.00;29.00;41.00;41.00;86.00;250.00;163.00;80.00;200.00;249.00;241.00;164.00;121.00;101.00;80.00;Tropical mountain system;16.00;26.00;75.00;127.00;140.00;130.00;98.00;118.00;92.00;81.00;44.00
470.00;6.20;-2.48;221.00;89.99;4.00;258.44;42.42;110.41;-227.25;42.78;25.00;25.00;1344.50;54.50;10.75;24.50;20.25;55.25;16.00;21.00;1349.00;1340.00;NA;1482.00;55.00;55.00;54.00;54.00;12.00;14.00;9.00;8.00;22.00;22.00;26.00;28.00;21.00;21.00;20.00;19.00;57.00;57.00;54.00;53.00;25.00;25.00;28.00;18.00;19.00;19.00;19.00;15.00;15.00;14.00;12.00;11.00;11.00;10.00;9.00;9.00;9.00;8.00;7.00;44.00;44.00;42.00;40.00;9.00;26.00;20.00;9.00;7.00;5.00;4.00;11.00;23.00;23.00;27.00;27.00;52.00;164.00;112.00;57.00;251.00;277.00;197.00;123.00;86.00;64.00;50.00;Tropical rainforest;39.00;90.00;189.00;168.00;96.00;142.00;258.00;193.00;157.00;139.00;67.00
471.00;6.20;-2.48;221.00;89.99;4.00;258.44;42.42;110.41;-227.25;42.78;25.00;25.00;1344.50;54.50;10.75;24.50;20.25;55.25;16.00;21.00;1349.00;1340.00;NA;1482.00;55.00;55.00;54.00;54.00;12.00;14.00;9.00;8.00;22.00;22.00;26.00;28.00;21.00;21.00;20.00;19.00;57.00;57.00;54.00;53.00;25.00;25.00;28.00;18.00;19.00;19.00;19.00;15.00;15.00;14.00;12.00;11.00;11.00;10.00;9.00;9.00;9.00;8.00;7.00;44.00;44.00;42.00;40.00;9.00;26.00;20.00;9.00;7.00;5.00;4.00;11.00;23.00;23.00;27.00;27.00;52.00;164.00;112.00;57.00;251.00;277.00;197.00;123.00;86.00;64.00;50.00;Tropical rainforest;39.00;90.00;189.00;168.00;96.00;142.00;258.00;193.00;157.00;139.00;67.00
472.00;6.20;-2.48;221.00;89.99;4.00;258.44;42.42;110.41;-227.25;42.78;25.00;25.00;1344.50;54.50;10.75;24.50;20.25;55.25;16.00;21.00;1349.00;1340.00;NA;1482.00;55.00;55.00;54.00;54.00;12.00;14.00;9.00;8.00;22.00;22.00;26.00;28.00;21.00;21.00;20.00;19.00;57.00;57.00;54.00;53.00;25.00;25.00;28.00;18.00;19.00;19.00;19.00;15.00;15.00;14.00;12.00;11.00;11.00;10.00;9.00;9.00;9.00;8.00;7.00;44.00;44.00;42.00;40.00;9.00;26.00;20.00;9.00;7.00;5.00;4.00;11.00;23.00;23.00;27.00;27.00;52.00;164.00;112.00;57.00;251.00;277.00;197.00;123.00;86.00;64.00;50.00;Tropical rainforest;39.00;90.00;189.00;168.00;96.00;142.00;258.00;193.00;157.00;139.00;67.00
473.00;6.20;-2.48;221.00;89.99;4.00;258.44;42.42;110.41;-227.25;42.78;25.00;25.00;1344.50;54.50;10.75;24.50;20.25;55.25;16.00;21.00;1349.00;1340.00;NA;1482.00;55.00;55.00;54.00;54.00;12.00;14.00;9.00;8.00;22.00;22.00;26.00;28.00;21.00;21.00;20.00;19.00;57.00;57.00;54.00;53.00;25.00;25.00;28.00;18.00;19.00;19.00;19.00;15.00;15.00;14.00;12.00;11.00;11.00;10.00;9.00;9.00;9.00;8.00;7.00;44.00;44.00;42.00;40.00;9.00;26.00;20.00;9.00;7.00;5.00;4.00;11.00;23.00;23.00;27.00;27.00;52.00;164.00;112.00;57.00;251.00;277.00;197.00;123.00;86.00;64.00;50.00;Tropical rainforest;39.00;90.00;189.00;168.00;96.00;142.00;258.00;193.00;157.00;139.00;67.00
474.00;6.20;-2.48;221.00;89.99;4.00;258.44;42.42;110.41;-227.25;42.78;25.00;25.00;1344.50;54.50;10.75;24.50;20.25;55.25;16.00;21.00;1349.00;1340.00;NA;1482.00;55.00;55.00;54.00;54.00;12.00;14.00;9.00;8.00;22.00;22.00;26.00;28.00;21.00;21.00;20.00;19.00;57.00;57.00;54.00;53.00;25.00;25.00;28.00;18.00;19.00;19.00;19.00;15.00;15.00;14.00;12.00;11.00;11.00;10.00;9.00;9.00;9.00;8.00;7.00;44.00;44.00;42.00;40.00;9.00;26.00;20.00;9.00;7.00;5.00;4.00;11.00;23.00;23.00;27.00;27.00;52.00;164.00;112.00;57.00;251.00;277.00;197.00;123.00;86.00;64.00;50.00;Tropical rainforest;39.00;90.00;189.00;168.00;96.00;142.00;258.00;193.00;157.00;139.00;67.00
475.00;6.09;-0.83;138.00;90.00;3.00;85.16;0.00;22.56;-187.83;44.73;29.00;29.00;1367.00;56.25;10.75;22.00;28.25;49.75;17.75;18.25;1379.00;1355.00;NA;1496.00;56.00;57.00;56.00;56.00;11.00;12.00;10.00;10.00;20.00;20.00;23.00;25.00;29.00;29.00;28.00;27.00;51.00;51.00;49.00;48.00;7.00;8.00;8.00;19.00;19.00;19.00;20.00;15.00;16.00;14.00;13.00;12.00;12.00;11.00;10.00;10.00;10.00;9.00;8.00;43.00;44.00;41.00;39.00;38.00;15.00;12.00;6.00;4.00;3.00;2.00;13.00;18.00;19.00;23.00;22.00;42.00;139.00;96.00;50.00;169.00;211.00;160.00;102.00;75.00;59.00;45.00;Tropical rainforest;68.00;134.00;217.00;151.00;70.00;128.00;235.00;196.00;175.00;142.00;71.00
476.00;6.09;-0.83;138.00;90.00;3.00;85.16;0.00;22.56;-187.83;44.73;29.00;29.00;1367.00;56.25;10.75;22.00;28.25;49.75;17.75;18.25;1379.00;1355.00;NA;1496.00;56.00;57.00;56.00;56.00;11.00;12.00;10.00;10.00;20.00;20.00;23.00;25.00;29.00;29.00;28.00;27.00;51.00;51.00;49.00;48.00;7.00;8.00;8.00;19.00;19.00;19.00;20.00;15.00;16.00;14.00;13.00;12.00;12.00;11.00;10.00;10.00;10.00;9.00;8.00;43.00;44.00;41.00;39.00;38.00;15.00;12.00;6.00;4.00;3.00;2.00;13.00;18.00;19.00;23.00;22.00;42.00;139.00;96.00;50.00;169.00;211.00;160.00;102.00;75.00;59.00;45.00;Tropical rainforest;68.00;134.00;217.00;151.00;70.00;128.00;235.00;196.00;175.00;142.00;71.00
477.00;-1.30;120.00;565.00;90.00;6.00;332.17;158.33;315.63;0.00;55.71;159.00;159.00;1180.50;48.50;12.25;36.00;25.75;38.25;47.00;39.50;1204.00;1157.00;NA;1331.00;49.00;47.00;48.00;50.00;15.00;14.00;11.00;9.00;35.00;34.00;36.00;39.00;26.00;26.00;26.00;25.00;39.00;40.00;38.00;36.00;15.00;16.00;16.00;25.00;25.00;24.00;24.00;15.00;15.00;15.00;13.00;12.00;12.00;12.00;10.00;10.00;10.00;10.00;8.00;49.00;50.00;49.00;46.00;55.00;74.00;36.00;23.00;16.00;14.00;14.00;25.00;43.00;38.00;52.00;55.00;128.00;342.00;214.00;106.00;398.00;367.00;252.00;141.00;108.00;98.00;100.00;Tropical mountain system;146.00;176.00;133.00;131.00;128.00;143.00;167.00;221.00;211.00;152.00;145.00
478.00;-1.30;120.00;565.00;90.00;6.00;332.17;158.33;315.63;0.00;55.71;159.00;159.00;1180.50;48.50;12.25;36.00;25.75;38.25;47.00;39.50;1204.00;1157.00;NA;1331.00;49.00;47.00;48.00;50.00;15.00;14.00;11.00;9.00;35.00;34.00;36.00;39.00;26.00;26.00;26.00;25.00;39.00;40.00;38.00;36.00;15.00;16.00;16.00;25.00;25.00;24.00;24.00;15.00;15.00;15.00;13.00;12.00;12.00;12.00;10.00;10.00;10.00;10.00;8.00;49.00;50.00;49.00;46.00;55.00;74.00;36.00;23.00;16.00;14.00;14.00;25.00;43.00;38.00;52.00;55.00;128.00;342.00;214.00;106.00;398.00;367.00;252.00;141.00;108.00;98.00;100.00;Tropical mountain system;146.00;176.00;133.00;131.00;128.00;143.00;167.00;221.00;211.00;152.00;145.00
479.00;17.84;-92.62;28.00;90.00;1.00;71.57;0.00;17.66;-241.88;63.23;165.00;165.00;1276.00;54.75;23.25;39.25;24.50;36.25;28.00;23.75;1277.00;1275.00;NA;1455.00;56.00;54.00;54.00;55.00;24.00;23.00;23.00;23.00;38.00;39.00;40.00;40.00;25.00;24.00;25.00;24.00;37.00;37.00;35.00;36.00;5.00;6.00;5.00;27.00;27.00;27.00;26.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;6.00;48.00;48.00;44.00;42.00;69.00;20.00;16.00;7.00;5.00;3.00;2.00;21.00;23.00;24.00;27.00;25.00;30.00;151.00;121.00;68.00;316.00;268.00;213.00;115.00;82.00;59.00;53.00;Tropical moist deciduous forest;163.00;195.00;328.00;380.00;267.00;196.00;275.00;108.00;61.00;70.00;110.00
480.00;17.84;-92.62;28.00;90.00;1.00;71.57;0.00;17.66;-241.88;63.23;165.00;165.00;1276.00;54.75;23.25;39.25;24.50;36.25;28.00;23.75;1277.00;1275.00;NA;1455.00;56.00;54.00;54.00;55.00;24.00;23.00;23.00;23.00;38.00;39.00;40.00;40.00;25.00;24.00;25.00;24.00;37.00;37.00;35.00;36.00;5.00;6.00;5.00;27.00;27.00;27.00;26.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;6.00;48.00;48.00;44.00;42.00;69.00;20.00;16.00;7.00;5.00;3.00;2.00;21.00;23.00;24.00;27.00;25.00;30.00;151.00;121.00;68.00;316.00;268.00;213.00;115.00;82.00;59.00;53.00;Tropical moist deciduous forest;163.00;195.00;328.00;380.00;267.00;196.00;275.00;108.00;61.00;70.00;110.00
481.00;17.84;-92.62;28.00;90.00;1.00;71.57;0.00;17.66;-241.88;63.23;165.00;165.00;1276.00;54.75;23.25;39.25;24.50;36.25;28.00;23.75;1277.00;1275.00;NA;1455.00;56.00;54.00;54.00;55.00;24.00;23.00;23.00;23.00;38.00;39.00;40.00;40.00;25.00;24.00;25.00;24.00;37.00;37.00;35.00;36.00;5.00;6.00;5.00;27.00;27.00;27.00;26.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;6.00;48.00;48.00;44.00;42.00;69.00;20.00;16.00;7.00;5.00;3.00;2.00;21.00;23.00;24.00;27.00;25.00;30.00;151.00;121.00;68.00;316.00;268.00;213.00;115.00;82.00;59.00;53.00;Tropical moist deciduous forest;163.00;195.00;328.00;380.00;267.00;196.00;275.00;108.00;61.00;70.00;110.00
482.00;17.84;-92.62;28.00;90.00;1.00;71.57;0.00;17.66;-241.88;63.23;165.00;165.00;1276.00;54.75;23.25;39.25;24.50;36.25;28.00;23.75;1277.00;1275.00;NA;1455.00;56.00;54.00;54.00;55.00;24.00;23.00;23.00;23.00;38.00;39.00;40.00;40.00;25.00;24.00;25.00;24.00;37.00;37.00;35.00;36.00;5.00;6.00;5.00;27.00;27.00;27.00;26.00;13.00;13.00;11.00;10.00;10.00;10.00;8.00;8.00;8.00;8.00;7.00;6.00;48.00;48.00;44.00;42.00;69.00;20.00;16.00;7.00;5.00;3.00;2.00;21.00;23.00;24.00;27.00;25.00;30.00;151.00;121.00;68.00;316.00;268.00;213.00;115.00;82.00;59.00;53.00;Tropical moist deciduous forest;163.00;195.00;328.00;380.00;267.00;196.00;275.00;108.00;61.00;70.00;110.00
