,temp_c,precipitation_mm,depth_midpoint_previous,depth_midpoint_current,soc_g_kg_previous,soc_mg_ha_previous,latitud,longitud,elevation,slope,slopeclass,aspect,hillshade,rougness,cwd,pt10,avg_percipitation,bd_avg,ph_avg,cat_avg,clay_avg,slit_avg,sand_avg,gridsoc_g_kg_avg,soc_change_mg
426,24.5,2000.0,35.5,35.5,15.0,27.333333333333332,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-11.133333333333333
427,24.5,2000.0,98.0,98.0,7.0,27.0,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-10.8
428,24.5,2000.0,136.0,136.0,4.0,27.0,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-10.8
429,24.5,2000.0,3.5,3.5,41.0,32.333333333333336,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-16.133333333333336
430,24.5,2000.0,17.5,17.5,20.0,32.333333333333336,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-16.133333333333336
431,24.5,2000.0,35.5,35.5,9.0,27.333333333333332,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-11.133333333333333
432,24.5,2000.0,98.0,98.0,8.0,27.0,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-10.8
433,24.5,2000.0,136.0,136.0,5.0,27.0,-11.48,-61.38,181.0,90.0,2.0,206.57,42.42,10.1,-364.71,56.0,370.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-10.8
434,14.5,948.0,5.0,5.0,10.03,50.666666666666664,43.66,10.4,-3.0,90.0,1.0,153.43,0.0,2.0,-353.33,35.62,67.0,1370.0,78.0,25.0,35.0,44.5,20.5,30.75,-3.1666666666666643
435,14.5,948.0,5.0,5.0,12.07,50.666666666666664,43.66,10.4,-3.0,90.0,1.0,153.43,0.0,2.0,-353.33,35.62,67.0,1370.0,78.0,25.0,35.0,44.5,20.5,30.75,-3.1666666666666643
436,14.5,948.0,5.0,5.0,13.5,50.666666666666664,43.66,10.4,-3.0,90.0,1.0,153.43,0.0,2.0,-353.33,35.62,67.0,1370.0,78.0,25.0,35.0,44.5,20.5,30.75,-3.1666666666666643
437,14.5,948.0,5.0,5.0,16.7,50.666666666666664,43.66,10.4,-3.0,90.0,1.0,153.43,0.0,2.0,-353.33,35.62,67.0,1370.0,78.0,25.0,35.0,44.5,20.5,30.75,-3.1666666666666643
438,14.2,479.0,2.5,2.5,16.0,8.11,38.83,-0.7,703.0,0.0,5.0,143.23,0.0,119.76,-721.83,15.57,24.0,1374.5,74.5,18.0,25.5,34.0,40.5,23.75,4.130000000000001
439,14.2,479.0,2.5,2.5,16.0,8.11,38.83,-0.7,703.0,0.0,5.0,143.23,0.0,119.76,-721.83,15.57,24.0,1374.5,74.5,18.0,25.5,34.0,40.5,23.75,1.3399999999999999
440,16.6,330.0,7.5,7.5,17.23333333333333,28.73,37.87,-1.72,828.0,90.0,6.0,37.15,0.0,41.11,-815.17,16.08,37.0,1386.5,79.25,15.75,23.5,35.5,41.0,13.0,14.360000000000003
441,16.6,330.0,7.5,7.5,13.32,28.73,38.05,-1.72,646.0,90.0,5.0,352.97,158.33,23.85,-899.42,13.97,31.0,1417.0,77.75,13.75,25.0,37.0,38.0,12.25,14.110000000000003
442,13.0,567.0,10.0,10.0,16.0,37.77,42.84,12.35,372.0,90.0,5.0,201.6,42.42,86.81,-347.58,24.2,37.0,1354.0,77.5,23.75,31.5,38.25,30.25,24.0,9.549999999999997
443,13.0,567.0,10.0,10.0,16.0,38.77,42.84,12.35,372.0,90.0,5.0,201.6,42.42,86.81,-347.58,24.2,37.0,1354.0,77.5,23.75,31.5,38.25,30.25,24.0,3.269999999999996
444,13.0,567.0,10.0,10.0,15.666666666666666,39.77,42.84,12.35,372.0,90.0,5.0,201.6,42.42,86.81,-347.58,24.2,37.0,1354.0,77.5,23.75,31.5,38.25,30.25,24.0,-0.8700000000000045
445,23.0,4065.0,5.0,5.0,9.433333333333334,35.2,10.0,-84.0,1432.0,89.99,6.0,308.35,158.33,48.56,-343.88,92.4,33.0,948.5,54.75,47.0,34.25,34.75,31.0,83.0,-5.300000000000004
446,23.0,4065.0,15.0,15.0,9.433333333333334,28.4,10.0,-84.0,1432.0,89.99,6.0,308.35,158.33,48.56,-343.88,92.4,33.0,948.5,54.75,47.0,34.25,34.75,31.0,83.0,-1.1999999999999993
447,23.0,4065.0,25.0,25.0,9.433333333333334,18.3,10.0,-84.0,1432.0,89.99,6.0,308.35,158.33,48.56,-343.88,92.4,33.0,948.5,54.75,47.0,34.25,34.75,31.0,83.0,5.199999999999999
448,23.0,4065.0,5.0,5.0,9.433333333333334,43.2,10.0,-84.0,1432.0,89.99,6.0,308.35,158.33,48.56,-343.88,92.4,33.0,948.5,54.75,47.0,34.25,34.75,31.0,83.0,-14.400000000000002
449,23.0,4065.0,15.0,15.0,9.433333333333334,28.0,10.0,-84.0,1432.0,89.99,6.0,308.35,158.33,48.56,-343.88,92.4,33.0,948.5,54.75,47.0,34.25,34.75,31.0,83.0,-2.6999999999999993
450,23.0,4065.0,25.0,25.0,9.433333333333334,18.7,10.0,-84.0,1432.0,89.99,6.0,308.35,158.33,48.56,-343.88,92.4,33.0,948.5,54.75,47.0,34.25,34.75,31.0,83.0,1.0
451,20.0,1200.0,5.0,5.0,78.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
452,20.0,1200.0,15.0,15.0,21.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
453,20.0,1200.0,5.0,5.0,78.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
454,20.0,1200.0,15.0,15.0,21.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
455,20.0,1200.0,5.0,5.0,78.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
456,20.0,1200.0,15.0,15.0,21.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
457,20.0,1200.0,5.0,5.0,78.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
458,20.0,1200.0,15.0,15.0,21.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
459,20.0,1200.0,5.0,5.0,78.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
460,20.0,1200.0,15.0,15.0,21.7,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
461,20.0,1200.0,5.0,5.0,65.5,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
462,20.0,1200.0,15.0,15.0,46.8,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
463,20.0,1200.0,5.0,5.0,51.8,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
464,20.0,1200.0,15.0,15.0,44.3,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
465,20.0,1200.0,5.0,5.0,49.8,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
466,20.0,1200.0,15.0,15.0,42.6,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
467,20.0,1200.0,5.0,5.0,42.3,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
468,20.0,1200.0,15.0,15.0,37.9,436.78,7.2,38.4,1845.0,89.97,5.0,65.99,0.0,58.47,-484.5,33.93,34.0,1232.67,65.75,36.75,37.25,26.5,36.25,49.5,53.26666666666665
469,26.0,1054.5,7.5,7.5,15.5,27.0,6.2,-2.48,221.0,89.99,4.0,258.44,42.42,110.41,-227.25,42.78,25.0,1344.5,54.5,10.75,24.5,20.25,55.25,16.0,-4.399999999999999
470,26.0,1054.5,7.5,7.5,15.5,27.0,6.2,-2.48,221.0,89.99,4.0,258.44,42.42,110.41,-227.25,42.78,25.0,1344.5,54.5,10.75,24.5,20.25,55.25,16.0,-9.399999999999999
471,26.0,1054.5,7.5,7.5,15.5,27.0,6.2,-2.48,221.0,89.99,4.0,258.44,42.42,110.41,-227.25,42.78,25.0,1344.5,54.5,10.75,24.5,20.25,55.25,16.0,-8.8
472,26.0,1054.5,7.5,7.5,15.5,22.6,6.2,-2.48,221.0,89.99,4.0,258.44,42.42,110.41,-227.25,42.78,25.0,1344.5,54.5,10.75,24.5,20.25,55.25,16.0,-4.400000000000002
473,26.0,1054.5,7.5,7.5,15.5,17.6,6.2,-2.48,221.0,89.99,4.0,258.44,42.42,110.41,-227.25,42.78,25.0,1344.5,54.5,10.75,24.5,20.25,55.25,16.0,0.5999999999999979
474,26.0,1616.0,10.0,10.0,34.2,32.333333333333336,6.09,-0.83,138.0,90.0,3.0,85.16,0.0,22.56,-187.83,44.73,29.0,1367.0,56.25,10.75,22.0,28.25,49.75,17.75,13.0
475,26.0,1616.0,1.0,10.0,34.2,32.333333333333336,6.09,-0.83,138.0,90.0,3.0,85.16,0.0,22.56,-187.83,44.73,29.0,1367.0,56.25,10.75,22.0,28.25,49.75,17.75,13.0
476,23.0,2200.0,10.0,10.0,27.666666666666668,5.1,-1.3,120.0,565.0,90.0,6.0,332.17,158.33,315.63,0.0,55.71,159.0,1180.5,48.5,12.25,36.0,25.75,38.25,47.0,-1.7299999999999995
477,23.0,2200.0,10.0,10.0,27.666666666666668,5.1,-1.3,120.0,565.0,90.0,6.0,332.17,158.33,315.63,0.0,55.71,159.0,1180.5,48.5,12.25,36.0,25.75,38.25,47.0,-0.71
478,26.0,1750.0,10.0,10.0,27.0,32.333333333333336,17.84,-92.62,28.0,90.0,1.0,71.57,0.0,17.66,-241.88,63.23,165.0,1276.0,54.75,23.25,39.25,24.5,36.25,28.0,13.0
479,26.0,1750.0,30.0,30.0,16.0,23.666666666666668,17.84,-92.62,28.0,90.0,1.0,71.57,0.0,17.66,-241.88,63.23,165.0,1276.0,54.75,23.25,39.25,24.5,36.25,28.0,16.666666666666668
480,26.0,1750.0,10.0,10.0,27.0,32.333333333333336,17.84,-92.62,28.0,90.0,1.0,71.57,0.0,17.66,-241.88,63.23,165.0,1276.0,54.75,23.25,39.25,24.5,36.25,28.0,13.0
481,26.0,1750.0,30.0,30.0,16.0,23.666666666666668,17.84,-92.62,28.0,90.0,1.0,71.57,0.0,17.66,-241.88,63.23,165.0,1276.0,54.75,23.25,39.25,24.5,36.25,28.0,16.666666666666668
482,27.0,2228.0,5.0,5.0,27.8,15.4,-3.13,-59.87,16.0,90.0,8.0,223.21,42.42,19.54,-162.17,60.56,277.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,10.499999999999998
483,27.0,2228.0,20.0,20.0,10.8,11.733333333333334,-3.13,-59.87,16.0,90.0,8.0,223.21,42.42,19.54,-162.17,60.56,277.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,1.466666666666665
484,27.0,2228.0,40.0,40.0,7.7,10.4,-3.13,-59.87,16.0,90.0,8.0,223.21,42.42,19.54,-162.17,60.56,277.0,1368.0,50.5,7.75,18.5,19.5,62.0,12.0,-0.9000000000000004
485,25.0,1005.0,7.5,7.5,6.9,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.486666666666665
486,25.0,1005.0,22.5,22.5,3.6,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.48666666666668
487,25.0,1005.0,7.5,7.5,6.9,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.486666666666665
488,25.0,1005.0,22.5,22.5,3.6,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.48666666666668
489,25.0,1005.0,7.5,7.5,6.9,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.486666666666665
490,25.0,1005.0,22.5,22.5,3.6,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.48666666666668
491,25.0,1005.0,7.5,7.5,6.9,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.486666666666665
492,25.0,1005.0,22.5,22.5,3.6,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.48666666666668
493,25.0,1005.0,7.5,7.5,6.9,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.486666666666665
494,25.0,1005.0,22.5,22.5,3.6,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.48666666666668
495,25.0,1005.0,7.5,7.5,6.9,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.486666666666665
496,25.0,1005.0,22.5,22.5,3.6,27.923333333333332,11.11,7.38,615.0,90.0,1.0,4.76,0.0,9.06,-1275.54,28.51,0.0,1409.67,58.0,7.75,17.5,29.5,53.0,30.25,53.48666666666668
497,26.0,2600.0,15.0,15.0,11.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
498,26.0,2600.0,30.0,30.0,7.5,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
499,26.0,2600.0,50.0,50.0,5.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
500,26.0,2600.0,90.0,90.0,3.9,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
501,26.0,2600.0,160.0,160.0,2.4,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-316.9666666666667
502,26.0,2600.0,5.0,5.0,27.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
503,26.0,2600.0,15.0,15.0,11.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
504,26.0,2600.0,30.0,30.0,7.5,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
505,26.0,2600.0,50.0,50.0,5.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
506,26.0,2600.0,5.0,5.0,27.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
507,26.0,2600.0,90.0,90.0,3.9,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
508,26.0,2600.0,160.0,160.0,2.4,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
509,26.0,2600.0,5.0,5.0,27.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
510,26.0,2600.0,15.0,15.0,11.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
511,26.0,2600.0,30.0,30.0,7.5,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
512,26.0,2600.0,50.0,50.0,5.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
513,26.0,2600.0,90.0,90.0,3.9,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
514,26.0,2600.0,160.0,160.0,2.4,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
515,26.0,2600.0,5.0,5.0,27.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
516,26.0,2600.0,15.0,15.0,11.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
517,26.0,2600.0,30.0,30.0,7.5,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
518,26.0,2600.0,50.0,50.0,5.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
519,26.0,2600.0,90.0,90.0,3.9,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
520,26.0,2600.0,160.0,160.0,2.4,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
521,26.0,2600.0,5.0,5.0,27.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
522,26.0,2600.0,15.0,15.0,11.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
523,26.0,2600.0,30.0,30.0,7.5,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
524,26.0,2600.0,50.0,50.0,5.0,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
525,26.0,2600.0,90.0,90.0,3.9,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
526,26.0,2600.0,160.0,160.0,2.4,333.40000000000003,-3.12,-60.02,47.0,90.0,1.0,261.16,42.42,24.04,-189.71,62.71,288.0,1362.5,50.5,32.25,29.75,15.5,54.75,37.0,-317.20000000000005
527,26.0,1500.0,5.0,5.0,36.593333333333334,36.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,4.0
528,26.0,1500.0,20.0,20.0,36.593333333333334,25.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,13.0
529,26.0,1500.0,45.0,45.0,35.28666666666667,21.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,12.0
530,26.0,1500.0,80.0,80.0,34.916666666666664,30.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,-2.0
531,26.0,1500.0,5.0,5.0,31.8,36.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,22.0
532,26.0,1500.0,20.0,20.0,28.133333333333336,25.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,25.0
533,26.0,1500.0,45.0,45.0,28.133333333333336,21.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,16.0
534,26.0,1500.0,80.0,80.0,34.916666666666664,30.0,-14.0,-39.2,141.0,90.0,4.0,82.87,0.0,39.33,0.0,63.38,164.0,1277.5,55.25,18.25,36.0,25.25,38.75,41.75,-3.0
535,17.3,470.0,2.5,2.5,17.23333333333333,12.34,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,7.359999999999999
536,17.3,470.0,12.5,12.5,16.133333333333333,12.26,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,4.08
537,17.3,470.0,25.5,25.5,16.133333333333333,21.73,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,3.219999999999999
538,17.3,470.0,38.5,38.5,16.133333333333333,5.17,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,13.040000000000001
539,17.3,470.0,3.5,3.5,17.23333333333333,15.43,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,-4.15
540,17.3,470.0,10.5,10.5,17.23333333333333,5.46,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,22.96
541,17.3,470.0,12.0,12.0,16.133333333333333,20.89,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,18.810000000000002
542,17.3,470.0,12.0,12.0,16.133333333333333,51.5,37.78,-3.34,720.0,90.0,7.0,109.72,0.0,112.21,-814.33,16.4,48.0,1342.0,76.0,20.0,28.25,39.75,32.0,23.75,27.709999999999994
543,13.8,470.0,15.0,15.0,15.666666666666666,28.85,42.56,-2.31,582.0,89.97,5.0,39.36,0.0,79.75,-445.83,25.59,48.0,1345.0,77.25,19.75,27.75,42.25,30.0,30.25,11.509999999999998
544,13.8,470.0,15.0,15.0,15.666666666666666,28.85,42.56,-2.31,582.0,89.97,5.0,39.36,0.0,79.75,-445.83,25.59,48.0,1345.0,77.25,19.75,27.75,42.25,30.0,30.25,10.449999999999996
545,13.8,470.0,15.0,15.0,15.666666666666666,28.85,42.56,-2.31,582.0,89.97,5.0,39.36,0.0,79.75,-445.83,25.59,48.0,1345.0,77.25,19.75,27.75,42.25,30.0,30.25,14.449999999999996
546,14.7,600.0,7.5,7.5,11.0,18.51,43.18,2.82,35.0,90.0,3.0,351.87,158.33,5.0,-481.08,24.2,60.0,1381.67,76.75,15.0,23.25,40.75,36.0,21.25,2.7099999999999973
547,14.7,600.0,7.5,7.5,11.0,18.51,43.18,2.82,35.0,90.0,3.0,351.87,158.33,5.0,-481.08,24.2,60.0,1381.67,76.75,15.0,23.25,40.75,36.0,21.25,7.719999999999999
