ID;IDstudy;plotID;country;region;temperature_Celsiul;precipitation_mm;climate;Latitud;Longitud;bedrock;soil_type;USDA;TYPE_CHANGE;CROP_current;CROP_type;cropAGE;current_land_use;LUC_this_study;previous_land_use;years_since_luc;TEMPORAL_only_this study;timeTEMPORAL;CHANGE_management;year_since_MANAGEMENT_CHANGE;soil_treatments;tillageYESNO;tillage_type;fertilizerYESNO;fet_type;rate_fertilizer_kh_ha;pesticides;org_amendYESNO;org_amend_type;prev_man;SINGLE_DATA-MULTIPLE_SINGLEAMPLING;DIF_DEPTH_current_point;CONTI_DEPTH;NUM_DEPTH;year_measure;N_plots_current;N_sample_per_plot_current;N_measured_current;soil_from_cm_current;soil_to_cm_current;depth_midpoint_current;bulk_density_Mg_m3_current;%clay_current;%silt_current;%sand_current;ph_current;SOC_g_kg_current;sd_SOC_gkg_current;SOC_Mg_ha_current;sd_SOC_Mgha_current;N_plots_previous;N_sample_per_plot_previous;N_measured_current;soil_from_cm_previous;soil_to_cm_previous;depth_midpoint_previous;Bulkdensity_previous;%clay_previous;%silt_previous;%sand_previous;ph_previous;SOC_g_kg_previous;sd_SOC_gkg_previous;SOC_Mg_ha_previous;sd_SOC_Mgha_previous;yearPpub
847;75;308;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;3;bioenergy;YES;annual_crop;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;103.2;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;96.9;NA;2014
848;75;308;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;3;bioenergy;YES;annual_crop;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;156.4;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;152.7;NA;2014
849;75;309;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;12;bioenergy;YES;grassland;12;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;NA;NA;80.3;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;NA;NA;94.6;NA;2014
850;75;309;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;12;bioenergy;YES;grassland;12;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;120.2;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;139;NA;2014
851;75;309;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;12;bioenergy;YES;grassland;12;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;193.2;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;217.5;NA;2014
852;75;310;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;20;bioenergy;YES;natural_forest;20;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;NA;NA;78.1;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;NA;NA;103.7;NA;2014
853;75;310;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;20;bioenergy;YES;natural_forest;20;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;118.5;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;144.8;NA;2014
854;75;310;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;20;bioenergy;YES;natural_forest;20;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;187;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;208.9;NA;2014
855;75;311;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;17;bioenergy;YES;grassland;17;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;NA;NA;90.2;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;NA;NA;94.6;NA;2014
856;75;311;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;17;bioenergy;YES;grassland;17;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;132.3;NA;NA;NA;1;0;50;25;NA;NA;NA;NA;NA;NA;NA;139;NA;2014
857;75;311;Brazil;Goiatuba;22;1585;Tropical;-18.011;-49.3663;NA;Clayey;Clayey;LUC;Sugarcane;grass;17;bioenergy;YES;grassland;17;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;NO;3;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;200.8;NA;NA;NA;1;0;100;50;NA;NA;NA;NA;NA;NA;NA;217.5;NA;2014
858;76;312;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;11;food;NO;NA;NA;YES;11;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;11;NA;NA;1;0;20;10;NA;NA;NA;NA;4.32;9.77;1.68;NA;NA;NA;NA;1;0;20;10;NA;NA;NA;NA;4.43;13.71;2.45;NA;NA;
859;76;312;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;11;food;NO;NA;NA;YES;11;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;11;NA;NA;1;20;40;30;NA;NA;NA;NA;4.49;3.8;0.83;NA;NA;NA;NA;1;20;40;30;NA;NA;NA;NA;4.48;4.46;0.62;NA;NA;
860;76;312;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;11;food;NO;NA;NA;YES;11;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;11;NA;NA;1;40;60;50;NA;NA;NA;NA;4.7;2.35;0.87;NA;NA;NA;NA;1;40;60;50;NA;NA;NA;NA;4.58;3.35;1.1;NA;NA;
861;76;312;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;11;food;NO;NA;NA;YES;11;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;11;NA;NA;1;60;80;70;NA;NA;NA;NA;4.74;2.21;1.32;NA;NA;NA;NA;1;60;80;70;NA;NA;NA;NA;4.63;2.52;0.6;NA;NA;
862;76;313;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;25;food;NO;NA;NA;YES;25;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;25;NA;NA;1;0;20;10;NA;NA;NA;NA;4.24;7.85;5.01;NA;NA;NA;NA;1;0;20;10;NA;NA;NA;NA;4.43;13.71;2.45;NA;NA;
863;76;313;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;25;food;NO;NA;NA;YES;25;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;25;NA;NA;1;20;40;30;NA;NA;NA;NA;4.54;4.18;1.43;NA;NA;NA;NA;1;20;40;30;NA;NA;NA;NA;4.48;4.46;0.62;NA;NA;
864;76;313;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;25;food;NO;NA;NA;YES;25;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;25;NA;NA;1;40;60;50;NA;NA;NA;NA;5.14;2.74;1.29;NA;NA;NA;NA;1;40;60;50;NA;NA;NA;NA;4.58;3.35;1.1;NA;NA;
865;76;313;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;25;food;NO;NA;NA;YES;25;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;25;NA;NA;1;60;80;70;NA;NA;NA;NA;5.18;2.2;0.98;NA;NA;NA;NA;1;60;80;70;NA;NA;NA;NA;4.63;2.52;0.6;NA;NA;
866;76;314;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;36;food;NO;NA;NA;YES;36;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;36;NA;NA;1;0;20;10;NA;NA;NA;NA;4.41;15.38;3.66;NA;NA;NA;NA;1;0;20;10;NA;NA;NA;NA;4.43;13.71;2.45;NA;NA;
867;76;314;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;36;food;NO;NA;NA;YES;36;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;36;NA;NA;1;20;40;30;NA;NA;NA;NA;4.59;5.56;1.1;NA;NA;NA;NA;1;20;40;30;NA;NA;NA;NA;4.48;4.46;0.62;NA;NA;
868;76;314;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;36;food;NO;NA;NA;YES;36;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;36;NA;NA;1;40;60;50;NA;NA;NA;NA;4.81;3.79;0.46;NA;NA;NA;NA;1;40;60;50;NA;NA;NA;NA;4.58;3.35;1.1;NA;NA;
869;76;314;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;36;food;NO;NA;NA;YES;36;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;36;NA;NA;1;60;80;70;NA;NA;NA;NA;4.75;3.31;0.79;NA;NA;NA;NA;1;60;80;70;NA;NA;NA;NA;4.63;2.52;0.6;NA;NA;
870;76;315;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;47;food;NO;NA;NA;YES;47;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;47;NA;NA;1;0;20;10;NA;NA;NA;NA;4.48;8.9;1.15;NA;NA;NA;NA;1;0;20;10;NA;NA;NA;NA;4.43;13.71;2.45;NA;NA;
871;76;315;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;47;food;NO;NA;NA;YES;47;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;47;NA;NA;1;20;40;30;NA;NA;NA;NA;4.55;4.59;0.73;NA;NA;NA;NA;1;20;40;30;NA;NA;NA;NA;4.48;4.46;0.62;NA;NA;
872;76;315;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;47;food;NO;NA;NA;YES;47;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;47;NA;NA;1;40;60;50;NA;NA;NA;NA;4.6;3.14;0.62;NA;NA;NA;NA;1;40;60;50;NA;NA;NA;NA;4.58;3.35;1.1;NA;NA;
873;76;315;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;47;food;NO;NA;NA;YES;47;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;47;NA;NA;1;60;80;70;NA;NA;NA;NA;4.6;2.75;0.53;NA;NA;NA;NA;1;60;80;70;NA;NA;NA;NA;4.63;2.52;0.6;NA;NA;
874;76;316;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;53;food;NO;NA;NA;YES;53;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;53;NA;NA;1;0;20;10;NA;NA;NA;NA;4.39;15.34;3.88;NA;NA;NA;NA;1;0;20;10;NA;NA;NA;NA;4.43;13.71;2.45;NA;NA;
875;76;316;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;53;food;NO;NA;NA;YES;53;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;53;NA;NA;1;20;40;30;NA;NA;NA;NA;4.53;5.24;1.25;NA;NA;NA;NA;1;20;40;30;NA;NA;NA;NA;4.48;4.46;0.62;NA;NA;
876;76;316;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;53;food;NO;NA;NA;YES;53;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;53;NA;NA;1;40;60;50;NA;NA;NA;NA;4.66;3.09;1.12;NA;NA;NA;NA;1;40;60;50;NA;NA;NA;NA;4.58;3.35;1.1;NA;NA;
877;76;316;China;Anhui;15.5;1547.5;Tropical;29.683;118.233;NA;Yellow_red_soil;NA;TEMP;Tea;woody;53;food;NO;NA;NA;YES;53;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;53;NA;NA;1;60;80;70;NA;NA;NA;NA;4.73;2.99;0.8;NA;NA;NA;NA;1;60;80;70;NA;NA;NA;NA;4.63;2.52;0.6;NA;NA;
878;77;317;China;Xinjiang;7;146;Temperate;44.7833;86.15;NA;NA;NA;TEMP;Cotton;woody;5;bioproduct;NO;NA;NA;YES;5;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;0;5;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;6.44;1.04;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;6.03;1.2;NA;NA;
879;77;318;China;Xinjiang;7;146;Temperate;44.7833;86.15;NA;NA;NA;TEMP;Cotton;woody;10;bioproduct;NO;NA;NA;YES;10;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;0;10;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;6.3;1.14;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;6.03;1.2;NA;NA;
880;78;319;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;3;food;YES;annual_crop;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;3;NA;NA;1;0;10;5;NA;NA;NA;NA;4.76;17.2;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;4.63;22.71;NA;NA;NA;
881;78;319;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;3;food;YES;annual_crop;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;3;NA;NA;1;10;20;15;NA;NA;NA;NA;5.03;9.51;NA;NA;NA;NA;NA;1;10;20;15;NA;NA;NA;NA;4.69;17.34;NA;NA;NA;
882;78;319;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;3;food;YES;annual_crop;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;3;NA;NA;1;20;30;25;NA;NA;NA;NA;5.29;3.24;NA;NA;NA;NA;NA;1;20;30;25;NA;NA;NA;NA;4.9;11.86;NA;NA;NA;
883;78;319;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;3;food;YES;annual_crop;3;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;3;NA;NA;1;30;40;35;NA;NA;NA;NA;5.45;2.81;NA;NA;NA;NA;NA;1;30;40;35;NA;NA;NA;NA;5.04;8.54;NA;NA;NA;
884;78;320;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;5;food;YES;annual_crop;5;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;5;NA;NA;1;0;10;5;NA;NA;NA;NA;4.4;15.49;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;4.63;22.71;NA;NA;NA;
885;78;320;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;5;food;YES;annual_crop;5;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;5;NA;NA;1;10;20;15;NA;NA;NA;NA;4.7;10.51;NA;NA;NA;NA;NA;1;10;20;15;NA;NA;NA;NA;4.69;17.34;NA;NA;NA;
886;78;320;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;5;food;YES;annual_crop;5;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;5;NA;NA;1;20;30;25;NA;NA;NA;NA;5.3;5.46;NA;NA;NA;NA;NA;1;20;30;25;NA;NA;NA;NA;4.9;11.86;NA;NA;NA;
887;78;320;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;5;food;YES;annual_crop;5;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;5;NA;NA;1;30;40;35;NA;NA;NA;NA;5.45;3.43;NA;NA;NA;NA;NA;1;30;40;35;NA;NA;NA;NA;5.04;8.54;NA;NA;NA;
888;78;321;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;7;food;YES;annual_crop;7;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;7;NA;NA;1;0;10;5;NA;NA;NA;NA;3.96;18.33;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;4.63;22.71;NA;NA;NA;
889;78;321;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;7;food;YES;annual_crop;7;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;7;NA;NA;1;10;20;15;NA;NA;NA;NA;4.25;14.19;NA;NA;NA;NA;NA;1;10;20;15;NA;NA;NA;NA;4.69;17.34;NA;NA;NA;
890;78;321;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;7;food;YES;annual_crop;7;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;7;NA;NA;1;20;30;25;NA;NA;NA;NA;4.98;7.29;NA;NA;NA;NA;NA;1;20;30;25;NA;NA;NA;NA;4.9;11.86;NA;NA;NA;
891;78;321;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;7;food;YES;annual_crop;7;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;7;NA;NA;1;30;40;35;NA;NA;NA;NA;5.23;5.56;NA;NA;NA;NA;NA;1;30;40;35;NA;NA;NA;NA;5.04;8.54;NA;NA;NA;
892;78;322;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;10;food;YES;annual_crop;10;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;10;NA;NA;1;0;10;5;NA;NA;NA;NA;3.71;14.84;NA;NA;NA;NA;NA;1;0;10;5;NA;NA;NA;NA;4.63;22.71;NA;NA;NA;
893;78;322;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;10;food;YES;annual_crop;10;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;10;NA;NA;1;10;20;15;NA;NA;NA;NA;4.03;14.73;NA;NA;NA;NA;NA;1;10;20;15;NA;NA;NA;NA;4.69;17.34;NA;NA;NA;
894;78;322;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;10;food;YES;annual_crop;10;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;10;NA;NA;1;20;30;25;NA;NA;NA;NA;4.43;11.86;NA;NA;NA;NA;NA;1;20;30;25;NA;NA;NA;NA;4.9;11.86;NA;NA;NA;
895;78;322;China;Sichuan;15.4;1500;Tropical;29.966;103.033;NA;NA;NA;LUC;Tea;woody;10;food;YES;annual_crop;10;NO;NA;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;YES;YES;4;10;NA;NA;1;30;40;35;NA;NA;NA;NA;4.59;10.28;NA;NA;NA;NA;NA;1;30;40;35;NA;NA;NA;NA;5.04;8.54;NA;NA;NA;
896;79;323;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;1;food;NO;NA;NA;YES;1;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;1;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;8.28;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;12.37;NA;NA;NA;2015
897;79;324;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;2;food;NO;NA;NA;YES;2;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;2;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;9.81;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;12.37;NA;NA;NA;2015
898;79;325;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;3;food;NO;NA;NA;YES;3;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;3;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;11.77;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;12.37;NA;NA;NA;2015
899;79;326;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;4;food;NO;NA;NA;YES;4;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;4;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;10.61;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;12.37;NA;NA;NA;2015
900;79;327;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Loam;NA;TEMP;Banana;palm;1;food;NO;NA;NA;YES;1;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;1;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;10.63;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;11.34;NA;NA;NA;2015
901;79;328;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Loam;NA;TEMP;Banana;palm;2;food;NO;NA;NA;YES;2;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;2;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;12.27;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;11.34;NA;NA;NA;2015
902;79;329;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Loam;NA;TEMP;Banana;palm;3;food;NO;NA;NA;YES;3;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;3;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;13.19;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;11.34;NA;NA;NA;2015
903;79;330;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Loam;NA;TEMP;Banana;palm;4;food;NO;NA;NA;YES;4;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;4;NA;NA;1;0;30;15;NA;4.17;NA;NA;NA;11.72;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;11.34;NA;NA;NA;2015
904;79;331;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;1;food;NO;NA;NA;YES;1;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;1;NA;NA;1;0;30;15;NA;4.17;NA;NA;NA;7.14;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;8.28;NA;NA;NA;2015
905;79;332;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;2;food;NO;NA;NA;YES;2;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;2;NA;NA;1;0;30;15;NA;4.17;NA;NA;NA;7.52;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;8.28;NA;NA;NA;2015
906;79;333;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;3;food;NO;NA;NA;YES;3;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;3;NA;NA;1;0;30;15;NA;4.17;NA;NA;NA;7.69;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;8.28;NA;NA;NA;2015
907;79;334;China;Hainan;24.9;2160;Tropical;19.9;109.728;NA;Clay;NA;TEMP;Banana;palm;4;food;NO;NA;NA;YES;4;NO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NO;NA;1;4;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;7.36;NA;NA;NA;NA;NA;1;0;30;15;NA;NA;NA;NA;NA;8.28;NA;NA;NA;2015
